"Employee_ID","Joining_Year","Age","Business_Travel","Daily_Rate","Department","Distance_From_Home","Education","Environment_Satisfaction","Gender","Hourly_Rate","Job_Involvement","Job_Satisfaction","Marital_Status","Monthly_Income","Monthly_Rate","Num_Companies_Worked","Overtime","Percent_Salary_Hike","Performance_Rating","Relationship_Satisfaction","Stock_Option","Total_Working_Years","Training_Times_Last_Year","Work_Life_Balance","Years_At_Company","Years_In_Role","Years_Since_Promotion","Years_With_Manager","Attrition","Leaving_Year","Reason","Relieving_Status","Office_Code","Job_Level"
101657,2017,34,1,813,"Product",5,"Bachelors",2,"Female",75,2,3,"Married",15382,3805,2,0,12,3,2,1,15,2,2,5,3,1,3,0,NA,NA,NA,"PHL",4
101658,2017,46,1,1256,"HR",3,"Diploma",2,"Male",59,3,1,"Married",18038,9113,4,0,16,3,3,1,28,4,3,5,2,1,3,0,NA,NA,NA,"TOR",4
101659,2017,48,1,499,"HR",19,"Diploma",2,"Male",95,3,1,"Married",6561,5531,1,0,14,3,3,0,15,1,2,5,4,2,4,0,NA,NA,NA,"VAN",2
101660,2017,54,1,312,"Delivery",7,"Masters",3,"Male",70,2,2,"Married",2338,3629,7,0,11,3,4,1,13,3,1,4,3,3,3,1,2021,"offered more money","Voluntary","NYC",1
101661,2017,54,1,490,"Sales",11,"Diploma",3,"Female",57,2,1,"Single",9656,11639,6,1,16,5,4,0,25,0,2,4,3,2,3,1,2021,"reallocation out of the area","Voluntary","MKM",2
101662,2017,36,1,1329,"Marketing",18,"Diploma",3,"Male",64,3,4,"Married",6495,4643,0,0,17,3,1,1,14,2,1,5,3,2,4,0,NA,NA,NA,"MKM",2
101663,2017,31,1,530,"HR",18,"Masters",1,"Male",65,3,3,"Single",9848,22871,3,1,11,5,1,0,12,2,3,1,1,1,1,1,2018,"offered more money","Voluntary","BOS",3
101664,2017,33,2,1280,"Corporate Functions",8,"Masters",3,"Male",45,3,3,"Divorced",7795,5279,2,0,21,3,3,1,14,2,1,5,4,2,3,0,NA,NA,NA,"CAL",2
101665,2017,23,1,1354,"HR",5,"Diploma",2,"Male",82,3,1,"Married",2550,15924,1,1,16,4,3,0,2,5,3,1,1,1,1,1,2018,"offered more money","Voluntary","OTT",1
101666,2017,37,2,772,"Corporate Functions",9,"Bachelors",3,"Male",56,2,1,"Married",10082,21530,9,0,17,1,3,0,14,2,2,5,4,3,1,1,2022,"poor work performance","Involuntary","BOS",3
101667,2017,35,1,815,"Marketing",17,"Masters",1,"Male",54,1,2,"Married",5411,15002,3,1,13,5,1,0,11,1,2,1,1,1,1,1,2018,"long hours","Voluntary","CAL",2
101668,2017,32,1,551,"HR",10,"Bachelors",3,"Male",45,3,4,"Single",4164,7225,2,0,14,3,2,0,14,2,2,5,3,2,3,0,NA,NA,NA,"PHL",1
101669,2017,44,1,551,"HR",5,"Bachelors",3,"Male",36,3,2,"Married",18181,26187,3,0,12,3,4,0,21,3,2,5,2,1,3,0,NA,NA,NA,"NYC",4
101670,2017,27,1,1381,"Corporate Functions",18,"Diploma",2,"Female",40,2,3,"Married",2531,19036,3,1,12,3,1,0,4,2,2,2,1,1,1,1,2019,"unhappy","Voluntary","VAN",1
101671,2017,46,1,784,"Marketing",5,"Diploma",1,"Male",82,2,3,"Married",18941,22800,5,0,13,3,3,0,25,2,3,5,4,2,5,0,NA,NA,NA,"TOR",4
101672,2017,48,1,189,"Delivery",22,"Bachelors",2,"Male",63,3,3,"Divorced",16874,2854,3,0,12,3,2,1,25,2,3,5,4,1,2,0,NA,NA,NA,"MKM",4
101673,2017,27,1,619,"Delivery",7,"Doctorate",2,"Male",36,2,2,"Single",3982,10044,0,1,21,5,2,1,4,2,2,2,1,1,1,1,2019,"retiring","Voluntary","OTT",1
101674,2017,24,2,320,"Product",3,"Doctorate",2,"Male",42,2,3,"Single",1761,9206,1,1,18,1,2,0,1,2,2,1,1,1,1,1,2018,"restructuring","Involuntary","VAN",1
101675,2017,31,1,481,"Marketing",7,"Diploma",2,"Female",31,2,1,"Married",4330,4166,1,0,12,3,2,0,12,5,1,5,4,1,4,0,NA,NA,NA,"VAN",2
101676,2017,30,1,664,"Product",6,"Masters",2,"Female",76,2,2,"Single",3013,17290,2,1,11,4,3,0,6,1,2,1,1,1,1,1,2018,"unhappy","Voluntary","MKM",1
101677,2017,44,1,962,"Marketing",8,"Diploma",3,"Male",45,2,4,"Married",8560,5743,1,0,15,3,1,1,11,4,3,4,3,2,3,1,2021,"retiring","Voluntary","PHL",3
101678,2017,50,1,819,"Delivery",16,"Doctorate",3,"Female",50,2,1,"Married",13261,22031,4,1,14,3,3,2,18,2,3,5,4,1,4,0,NA,NA,NA,"VAN",3
101679,2017,29,2,336,"HR",16,"Diploma",3,"Male",77,2,3,"Married",7369,22937,1,1,12,3,1,0,9,1,2,3,3,2,2,1,2020,"retiring","Voluntary","OTT",2
101680,2017,42,1,1002,"Delivery",4,"Doctorate",1,"Male",89,2,2,"Married",12963,15447,3,0,14,3,3,1,15,3,1,5,4,2,4,0,NA,NA,NA,"CAL",3
101681,2017,50,1,837,"Delivery",5,"Masters",3,"Female",67,3,2,"Married",17268,5494,6,0,20,3,3,0,26,3,2,5,2,3,2,0,NA,NA,NA,"MKM",4
101682,2017,44,2,762,"Product",8,"Bachelors",2,"Male",85,3,1,"Single",11520,9835,2,1,19,3,1,0,16,2,2,5,3,2,3,1,2022,"unhappy","Voluntary","CAL",3
101683,2017,29,2,599,"Delivery",2,"Doctorate",2,"Male",88,2,3,"Single",2818,12085,5,0,14,4,2,0,2,2,3,1,1,1,1,1,2018,"long hours","Voluntary","OTT",1
101684,2017,48,1,1157,"Delivery",1,"Diploma",3,"Male",72,3,3,"Single",17383,13585,1,0,14,3,2,0,24,2,2,5,4,2,4,0,NA,NA,NA,"PHL",4
101685,2017,25,2,1208,"Delivery",9,"Bachelors",3,"Male",71,2,1,"Married",2404,15926,2,0,16,4,3,0,1,5,3,1,1,1,1,1,2018,"reallocation out of the area","Voluntary","TOR",1
101686,2017,52,1,1284,"Sales",5,"Diploma",3,"Female",57,3,2,"Married",19093,10736,4,0,11,3,3,1,25,2,2,5,5,2,3,0,NA,NA,NA,"VAN",5
101687,2017,44,1,621,"Delivery",14,"Diploma",1,"Male",72,2,4,"Single",8003,14067,1,0,11,5,4,0,9,2,3,4,3,1,2,1,2021,"career change","Voluntary","TOR",3
101688,2017,19,1,612,"Corporate Functions",20,"Doctorate",4,"Male",48,3,3,"Single",1607,26838,1,0,18,4,4,0,0,2,2,1,1,1,1,1,2018,"medical issues","Voluntary","PHL",1
101689,2017,45,1,1275,"Sales",24,"Doctorate",1,"Male",86,1,1,"Married",4607,22538,3,0,18,3,1,0,16,2,2,2,1,1,1,1,2019,"medical issues","Voluntary","OTT",2
101690,2017,26,1,899,"Marketing",20,"Doctorate",3,"Female",68,3,2,"Single",2156,6903,0,1,11,4,3,0,5,3,3,2,1,1,2,1,2019,"retiring","Voluntary","PHL",1
101691,2017,44,1,798,"Delivery",1,"Doctorate",2,"Male",68,3,3,"Married",6414,2878,1,0,12,3,3,0,16,1,2,5,4,1,3,0,NA,NA,NA,"BOS",2
101692,2017,40,1,540,"Marketing",12,"Bachelors",3,"Male",70,2,3,"Married",10380,23443,1,0,19,3,2,1,15,2,2,5,4,2,5,0,NA,NA,NA,"BOS",3
101693,2017,31,1,357,"Corporate Functions",21,"Bachelors",3,"Male",96,3,3,"Single",6251,20981,1,1,14,4,3,2,10,2,2,4,1,2,3,1,2021,"medical issues","Voluntary","VAN",2
101694,2017,34,1,728,"Product",21,"Doctorate",3,"Male",85,2,3,"Married",5749,26495,1,0,15,3,1,0,15,2,2,5,4,2,4,0,NA,NA,NA,"VAN",2
101695,2017,29,1,268,"Marketing",1,"Diploma",1,"Female",97,2,1,"Single",2358,7608,5,1,12,5,2,0,10,2,1,3,3,1,3,1,2020,"offered more money","Voluntary","CAL",1
101696,2017,37,1,383,"HR",4,"Masters",1,"Male",83,1,3,"Married",5890,20224,5,1,16,3,2,0,15,2,2,2,2,2,2,1,2019,"retiring","Voluntary","OTT",2
101697,2017,49,1,548,"Product",23,"Diploma",2,"Male",52,3,1,"Divorced",16121,21902,2,0,13,3,2,0,23,1,3,5,2,4,4,0,NA,NA,NA,"NYC",4
101698,2017,21,1,334,"Delivery",6,"Masters",2,"Male",31,2,1,"Single",2671,4615,1,1,12,5,2,0,1,2,2,1,1,1,1,1,2018,"long hours","Voluntary","NYC",1
101699,2017,43,1,770,"Delivery",5,"Diploma",1,"Male",75,2,3,"Married",19423,22392,7,0,13,3,4,0,21,1,3,5,4,2,5,0,NA,NA,NA,"PHL",5
101700,2017,37,1,589,"Sales",2,"Masters",1,"Female",71,3,2,"Single",8699,9342,1,1,15,5,2,0,8,3,3,3,3,2,3,1,2020,"career change","Voluntary","OTT",2
101701,2017,48,1,554,"Corporate Functions",18,"Masters",2,"Male",93,3,1,"Single",6551,5499,1,0,14,3,3,0,15,1,2,5,4,2,4,0,NA,NA,NA,"MKM",2
101702,2017,33,1,712,"Sales",1,"Bachelors",4,"Male",89,2,1,"Divorced",5361,25721,0,0,19,3,3,0,13,3,2,5,3,2,3,0,NA,NA,NA,"CAL",2
101703,2017,32,1,841,"Marketing",18,"Diploma",3,"Male",71,2,3,"Divorced",8709,24132,0,0,15,3,2,1,14,3,2,5,3,1,3,0,NA,NA,NA,"MKM",2
101704,2017,31,1,881,"HR",4,"Doctorate",2,"Male",96,2,3,"Single",6204,19168,0,0,11,3,2,0,13,3,3,5,5,2,3,0,NA,NA,NA,"MKM",2
101705,2017,43,2,421,"Marketing",18,"Masters",3,"Female",67,3,1,"Single",13421,14938,4,1,14,3,3,0,20,2,4,5,1,1,2,0,NA,NA,NA,"OTT",3
101706,2017,36,1,391,"Product",1,"Doctorate",2,"Male",82,3,1,"Divorced",5754,25968,3,0,14,3,3,0,15,2,3,5,3,2,4,0,NA,NA,NA,"NYC",2
101707,2017,36,1,1210,"Marketing",1,"Doctorate",4,"Male",83,3,3,"Single",4831,10060,7,0,15,3,4,1,17,3,3,5,4,1,3,0,NA,NA,NA,"VAN",2
101708,2017,47,1,932,"Delivery",6,"Bachelors",3,"Male",60,3,2,"Divorced",19612,16583,1,0,13,3,2,0,22,3,3,5,1,1,2,0,NA,NA,NA,"MKM",5
101709,2017,53,1,1261,"Product",14,"Masters",3,"Female",76,2,2,"Married",13620,18070,5,0,12,3,2,0,29,0,3,5,4,4,3,0,NA,NA,NA,"CAL",4
101710,2017,38,2,1037,"Sales",2,"Masters",2,"Female",53,1,3,"Single",2872,17650,3,1,13,5,2,1,10,1,2,3,3,1,1,1,2020,"offered more money","Voluntary","MKM",1
101711,2017,37,1,258,"Corporate Functions",16,"Diploma",1,"Female",74,3,3,"Married",7728,23135,2,0,18,3,1,0,19,0,2,5,4,1,3,0,NA,NA,NA,"BOS",2
101712,2017,23,1,603,"Delivery",2,"Masters",2,"Male",37,2,3,"Single",4112,9962,0,1,18,3,1,0,4,2,3,2,1,1,1,1,2019,"retiring","Voluntary","MKM",1
101713,2017,35,1,678,"Sales",24,"Diploma",3,"Female",77,2,2,"Married",10899,9117,3,0,15,3,1,0,15,2,3,5,4,2,3,0,NA,NA,NA,"NYC",3
101714,2017,43,2,912,"Delivery",3,"Masters",1,"Male",88,2,1,"Married",2365,14672,3,1,12,5,2,0,9,3,3,1,1,1,1,1,2018,"medical issues","Voluntary","MKM",1
101715,2017,34,2,387,"Corporate Functions",21,"Bachelors",2,"Male",51,2,1,"Married",6719,23079,4,1,14,3,2,0,11,4,2,2,2,1,1,1,2019,"return to school","Voluntary","PHL",2
101716,2017,45,1,1207,"Product",2,"Doctorate",1,"Male",57,2,3,"Married",16455,20718,7,0,19,3,3,1,24,1,3,5,2,3,2,0,NA,NA,NA,"BOS",4
101717,2017,41,2,662,"Delivery",19,"Diploma",3,"Female",76,3,2,"Single",13545,14804,4,1,15,3,3,0,20,2,3,5,1,1,2,0,NA,NA,NA,"VAN",3
101718,2017,32,1,325,"Corporate Functions",7,"Bachelors",3,"Female",46,3,3,"Married",11537,26197,0,0,13,3,3,0,13,2,4,5,3,2,3,0,NA,NA,NA,"PHL",3
101719,2017,35,1,1388,"Sales",5,"Doctorate",4,"Male",45,3,3,"Divorced",3130,20201,0,0,11,3,3,1,14,4,3,5,4,4,4,0,NA,NA,NA,"MKM",1
101720,2017,20,2,1226,"Delivery",9,"Masters",3,"Female",39,2,1,"Single",1588,17247,1,1,13,5,1,0,1,5,2,1,1,1,1,1,2018,"career change","Voluntary","OTT",1
101721,2017,46,1,449,"Marketing",15,"Doctorate",3,"Male",33,3,1,"Married",15885,22218,3,0,13,3,2,0,23,1,3,5,3,3,4,0,NA,NA,NA,"PHL",4
101722,2017,34,1,264,"HR",12,"Doctorate",3,"Male",68,1,3,"Married",5441,10424,1,0,19,3,1,0,12,3,2,5,3,3,4,0,NA,NA,NA,"MKM",2
101723,2017,35,1,1333,"Delivery",5,"Bachelors",4,"Male",60,3,2,"Single",5914,9909,7,1,16,3,4,0,15,3,3,5,4,1,3,0,NA,NA,NA,"BOS",2
101724,2017,43,1,430,"Corporate Functions",10,"Bachelors",3,"Male",52,3,1,"Married",17810,13898,1,0,18,3,3,0,22,3,3,5,2,3,2,0,NA,NA,NA,"VAN",4
101725,2017,27,1,1348,"Delivery",16,"Diploma",2,"Female",34,2,4,"Married",2315,18755,4,1,12,5,1,0,5,2,2,2,1,1,1,1,2019,"return to school","Voluntary","CAL",1
101726,2017,25,2,371,"Sales",14,"Doctorate",3,"Female",42,2,1,"Single",2232,10156,0,1,18,3,1,0,2,1,3,1,1,1,1,1,2018,"return to school","Voluntary","BOS",1
101727,2017,48,1,792,"Product",10,"Masters",3,"Male",89,3,2,"Divorced",13627,7330,1,0,16,3,2,0,21,4,3,5,3,1,2,0,NA,NA,NA,"MKM",4
101728,2017,35,1,622,"Delivery",6,"Masters",1,"Male",82,3,1,"Married",4646,2262,2,0,15,3,4,0,16,2,2,5,3,2,5,0,NA,NA,NA,"OTT",2
101729,2017,23,1,242,"Sales",13,"Doctorate",2,"Female",85,3,2,"Married",3130,25279,1,0,14,4,3,0,1,0,3,1,1,1,1,1,2018,"reallocation out of the area","Voluntary","OTT",1
101730,2017,36,1,684,"Marketing",20,"Doctorate",1,"Male",57,3,4,"Single",5516,21172,1,1,12,5,3,0,10,3,2,4,3,1,3,1,2021,"reallocation out of the area","Voluntary","OTT",2
101731,2017,25,2,1435,"Delivery",15,"Bachelors",1,"Male",45,3,2,"Married",2416,14178,1,1,13,4,4,1,5,2,3,2,1,1,1,1,2019,"return to school","Voluntary","TOR",1
101732,2017,51,1,874,"Corporate Functions",2,"Bachelors",3,"Female",80,3,3,"Married",17585,23638,4,0,16,3,1,0,33,2,3,5,4,2,4,0,NA,NA,NA,"CAL",4
101733,2017,32,1,679,"Marketing",25,"Masters",3,"Female",53,2,1,"Single",7102,11229,3,1,15,5,1,0,13,2,1,3,2,1,3,1,2020,"offered more money","Voluntary","CAL",2
101734,2017,35,1,836,"Sales",13,"Diploma",2,"Female",76,2,1,"Married",17050,12171,6,0,13,3,3,1,17,2,2,5,3,3,3,0,NA,NA,NA,"OTT",4
101735,2017,33,1,1058,"Corporate Functions",14,"Diploma",4,"Female",63,3,3,"Married",4659,23593,3,0,15,4,3,0,5,0,2,2,1,1,1,1,2019,"career change","Voluntary","NYC",2
101736,2017,42,1,703,"Sales",10,"Bachelors",3,"Female",94,3,2,"Married",17373,5380,2,0,13,3,2,0,23,3,3,5,2,2,2,0,NA,NA,NA,"BOS",4
101737,2017,39,1,957,"Marketing",1,"Doctorate",2,"Male",90,2,3,"Single",6023,19693,7,1,12,4,1,0,8,0,1,3,2,1,2,1,2020,"career change","Voluntary","CAL",2
101738,2017,35,1,1293,"Corporate Functions",8,"Doctorate",3,"Male",88,3,2,"Married",4042,12622,1,0,13,3,3,0,17,3,2,5,2,1,3,0,NA,NA,NA,"PHL",2
101739,2017,26,1,432,"Corporate Functions",13,"Masters",2,"Male",84,1,2,"Single",1669,7830,3,1,13,4,3,0,5,3,2,2,2,1,2,1,2019,"medical issues","Voluntary","BOS",1
101740,2017,48,1,819,"Corporate Functions",3,"Masters",2,"Female",92,3,3,"Married",6635,14177,6,0,12,4,4,1,11,2,3,3,2,1,1,1,2020,"offered more money","Voluntary","VAN",2
101741,2017,33,1,568,"Delivery",21,"Doctorate",2,"Male",55,2,3,"Divorced",8753,24694,0,0,18,3,2,0,14,3,2,5,3,1,3,0,NA,NA,NA,"VAN",2
101742,2017,55,2,681,"Sales",1,"Bachelors",3,"Male",57,3,2,"Married",6326,26238,1,0,20,4,1,1,13,2,2,5,4,1,3,0,NA,NA,NA,"VAN",2
101743,2017,26,2,1243,"Product",15,"Diploma",1,"Male",49,3,3,"Divorced",2295,19471,0,1,18,4,3,0,2,0,2,1,1,1,1,1,2018,"retiring","Voluntary","PHL",1
101744,2017,42,1,830,"Marketing",6,"Diploma",2,"Male",55,2,4,"Married",19309,9086,3,0,13,3,1,2,24,2,2,5,2,3,2,0,NA,NA,NA,"PHL",5
101745,2017,48,1,796,"Marketing",7,"Diploma",2,"Male",72,3,2,"Single",2256,3509,5,0,12,3,3,0,12,3,1,3,2,2,2,1,2020,"reallocation out of the area","Voluntary","OTT",1
101746,2017,42,1,288,"Delivery",21,"Bachelors",4,"Female",62,2,1,"Married",8630,10901,3,1,20,4,3,1,12,2,3,4,3,2,3,1,2021,"career change","Voluntary","VAN",2
101747,2017,31,1,465,"Corporate Functions",1,"Masters",3,"Male",56,2,3,"Married",2653,5245,2,0,12,3,3,0,9,2,2,3,3,2,2,1,2020,"career change","Voluntary","TOR",1
101748,2017,33,1,562,"Corporate Functions",8,"Masters",2,"Male",46,3,2,"Single",5539,17610,4,1,13,5,1,0,9,3,1,2,1,1,1,1,2019,"reallocation out of the area","Voluntary","CAL",2
101749,2017,38,1,293,"Corporate Functions",1,"Doctorate",1,"Male",73,3,1,"Single",5980,26134,5,0,11,3,3,0,16,1,3,5,3,2,4,0,NA,NA,NA,"PHL",2
101750,2017,42,1,211,"Marketing",8,"Diploma",4,"Male",52,2,2,"Single",13727,25245,1,0,11,3,3,1,18,4,3,5,3,2,3,0,NA,NA,NA,"PHL",3
101751,2017,37,1,596,"HR",8,"Doctorate",4,"Male",68,2,3,"Married",10727,23656,2,0,18,3,2,1,15,2,3,5,5,2,5,0,NA,NA,NA,"TOR",3
101752,2017,25,1,235,"HR",5,"Diploma",2,"Male",46,2,2,"Married",5726,26940,1,1,11,3,3,0,6,1,3,2,2,1,1,1,2019,"retiring","Voluntary","OTT",2
101753,2017,31,1,911,"Corporate Functions",23,"Doctorate",1,"Male",49,2,2,"Single",4723,3111,2,1,20,4,2,0,11,3,2,4,2,1,3,1,2021,"reallocation out of the area","Voluntary","CAL",2
101754,2017,29,2,144,"Corporate Functions",22,"Masters",1,"Female",48,2,3,"Single",2095,11541,3,1,11,3,2,0,6,2,3,2,1,1,1,1,2019,"long hours","Voluntary","PHL",1
101755,2017,35,1,642,"Delivery",6,"Bachelors",2,"Male",41,2,1,"Married",4105,23005,0,0,13,3,1,0,13,2,2,5,4,1,3,0,NA,NA,NA,"TOR",1
101756,2017,19,1,1060,"HR",10,"Doctorate",3,"Male",95,2,1,"Single",2597,18284,1,1,14,4,1,0,1,2,3,1,1,1,1,1,2018,"career change","Voluntary","MKM",1
101757,2017,46,2,1410,"Product",2,"Doctorate",1,"Female",31,2,1,"Divorced",7415,25779,2,0,18,3,3,0,20,1,2,5,4,4,3,0,NA,NA,NA,"BOS",3
101758,2017,39,1,677,"Sales",4,"Doctorate",3,"Female",66,2,3,"Married",10794,8523,6,0,11,3,1,1,15,2,2,5,4,1,4,0,NA,NA,NA,"OTT",3
101759,2017,51,1,547,"Product",22,"Masters",2,"Male",91,3,3,"Married",17336,18839,2,0,22,3,3,1,33,5,3,5,3,2,3,0,NA,NA,NA,"OTT",4
101760,2017,51,1,1057,"Delivery",21,"Bachelors",1,"Male",91,2,4,"Single",2511,10162,1,1,15,3,3,0,5,2,2,2,1,1,1,1,2019,"reallocation out of the area","Voluntary","VAN",1
101761,2017,52,1,633,"Sales",7,"Bachelors",3,"Female",58,2,2,"Married",9821,12778,4,0,14,5,4,0,20,1,2,4,3,2,3,1,2021,"career change","Voluntary","VAN",3
101762,2017,29,1,270,"HR",10,"Masters",1,"Male",41,2,2,"Single",1716,22430,0,1,11,4,2,0,3,2,3,1,1,1,1,1,2018,"medical issues","Voluntary","VAN",1
101763,2017,33,1,1031,"Corporate Functions",23,"Diploma",2,"Male",46,2,1,"Single",9809,11626,8,0,14,4,2,2,10,2,2,2,1,1,1,1,2019,"medical issues","Voluntary","NYC",3
101764,2017,36,2,566,"Sales",10,"Doctorate",1,"Male",59,2,2,"Single",10116,22294,6,1,12,3,2,1,16,4,3,2,2,1,1,1,2019,"medical issues","Voluntary","VAN",3
101765,2017,24,1,947,"Sales",16,"Bachelors",3,"Male",94,2,1,"Married",2217,3359,1,0,13,3,1,1,1,3,1,1,1,1,1,1,2018,"medical issues","Voluntary","PHL",1
101766,2017,24,1,406,"Corporate Functions",5,"Bachelors",2,"Male",31,3,2,"Single",3113,4439,1,0,12,3,1,0,2,2,2,1,1,1,1,1,2018,"career change","Voluntary","VAN",1
101767,2017,36,2,491,"HR",3,"Bachelors",1,"Female",65,3,1,"Divorced",6274,25990,4,0,12,3,3,0,15,2,2,5,3,2,4,0,NA,NA,NA,"OTT",2
101768,2017,35,1,550,"Product",5,"Doctorate",1,"Male",84,3,1,"Single",4461,2455,1,1,13,3,3,0,13,2,2,5,3,2,3,0,NA,NA,NA,"PHL",2
101769,2017,48,1,790,"Delivery",7,"Doctorate",3,"Female",72,3,2,"Married",17248,5438,6,0,21,3,3,0,25,3,2,5,2,3,2,0,NA,NA,NA,"TOR",4
101770,2017,38,1,928,"Sales",2,"Diploma",2,"Male",90,2,3,"Married",6029,19735,7,1,12,3,1,0,8,0,1,3,2,1,2,1,2020,"medical issues","Voluntary","MKM",2
101771,2017,43,2,165,"Marketing",5,"Doctorate",1,"Male",61,3,2,"Divorced",10152,9506,1,1,17,3,3,0,10,4,2,4,3,3,3,1,2021,"unhappy","Voluntary","OTT",2
101772,2017,44,1,254,"Sales",7,"Doctorate",2,"Male",56,1,3,"Married",19706,19966,2,0,19,3,2,1,23,2,3,5,4,1,2,0,NA,NA,NA,"CAL",5
101773,2017,27,2,1189,"Sales",7,"Doctorate",3,"Male",44,2,3,"Single",3762,4628,1,1,17,4,2,0,7,3,3,3,2,2,3,1,2020,"unhappy","Voluntary","CAL",1
101774,2017,26,1,800,"Product",20,"Diploma",3,"Female",70,1,4,"Divorced",2396,23129,1,1,15,5,2,0,1,3,1,1,1,1,1,1,2018,"reallocation out of the area","Voluntary","OTT",1
101775,2017,29,2,185,"Marketing",26,"Masters",2,"Male",40,2,3,"Single",7352,24051,2,1,19,3,3,2,9,3,2,3,2,1,3,1,2020,"retiring","Voluntary","VAN",2
101776,2017,34,1,1060,"Sales",4,"Masters",3,"Male",35,1,4,"Single",10435,25717,1,0,11,4,3,0,14,2,2,5,3,3,3,1,2022,"career change","Voluntary","CAL",3
101777,2017,48,1,596,"Product",5,"Doctorate",2,"Male",67,2,4,"Single",10585,20540,5,0,16,3,4,0,29,3,3,5,2,3,4,0,NA,NA,NA,"OTT",3
101778,2017,32,1,1406,"Sales",10,"Doctorate",4,"Female",63,3,3,"Married",4738,23725,6,0,13,5,3,0,6,2,3,2,1,1,1,1,2019,"career change","Voluntary","NYC",2
101779,2017,47,1,842,"Marketing",5,"Masters",3,"Male",61,3,3,"Divorced",19558,16502,1,0,12,3,2,0,23,3,3,5,1,1,2,0,NA,NA,NA,"CAL",5
101780,2017,49,1,1441,"Marketing",2,"Diploma",1,"Female",30,2,1,"Married",7454,25722,2,0,19,3,3,0,22,1,2,5,4,4,3,0,NA,NA,NA,"NYC",2
101781,2017,34,2,982,"Marketing",13,"Masters",1,"Male",57,3,3,"Married",12252,23839,6,0,11,5,3,0,15,3,3,2,2,2,2,1,2019,"return to school","Voluntary","MKM",3
101782,2017,31,1,1024,"Corporate Functions",4,"Diploma",2,"Male",56,3,3,"Married",6207,3106,1,0,15,3,2,1,13,1,2,5,4,1,4,0,NA,NA,NA,"MKM",2
101783,2017,32,1,375,"Sales",22,"Doctorate",4,"Female",49,2,1,"Single",7692,11090,1,1,15,3,1,1,11,2,1,4,3,2,4,1,2021,"unhappy","Voluntary","CAL",2
101784,2017,33,1,581,"HR",25,"Masters",2,"Female",81,3,3,"Married",5148,22895,1,0,12,3,2,0,14,3,3,5,5,2,3,0,NA,NA,NA,"PHL",2
101785,2017,27,1,1128,"Delivery",2,"Diploma",1,"Male",82,1,3,"Married",3532,24739,5,1,13,4,3,0,4,3,2,1,1,1,1,1,2018,"medical issues","Voluntary","MKM",1
101786,2017,42,1,1261,"HR",5,"Doctorate",2,"Male",90,3,2,"Divorced",16950,5551,5,0,14,3,2,1,23,2,3,5,4,3,2,0,NA,NA,NA,"VAN",4
101787,2017,35,1,1406,"Marketing",18,"Bachelors",3,"Male",61,3,3,"Divorced",6685,4931,0,1,16,3,1,1,17,2,2,5,3,1,4,0,NA,NA,NA,"BOS",2
101788,2017,28,1,865,"Delivery",1,"Doctorate",1,"Male",38,2,1,"Married",2400,6827,1,1,12,4,3,1,1,1,3,1,1,1,1,1,2018,"career change","Voluntary","VAN",1
101789,2017,21,1,210,"Delivery",10,"Masters",1,"Female",63,2,2,"Single",2663,25356,1,0,17,4,3,0,1,1,1,1,1,1,1,1,2018,"retiring","Voluntary","BOS",1
101790,2017,32,1,287,"HR",7,"Diploma",3,"Female",47,3,3,"Married",11589,26128,0,0,12,3,3,0,13,2,4,5,3,2,3,0,NA,NA,NA,"VAN",3
101791,2017,45,2,715,"Marketing",3,"Bachelors",3,"Male",69,2,2,"Divorced",14055,13861,1,0,20,3,3,0,26,3,2,5,1,3,3,0,NA,NA,NA,"MKM",4
101792,2017,39,1,741,"Corporate Functions",1,"Masters",3,"Female",75,1,1,"Single",10466,3871,2,0,21,4,3,1,20,2,2,5,4,4,2,0,NA,NA,NA,"NYC",3
101793,2017,37,1,792,"HR",7,"Diploma",2,"Male",81,3,2,"Single",4845,7746,5,1,12,4,1,1,7,2,2,2,1,1,1,1,2019,"medical issues","Voluntary","CAL",2
101794,2017,34,1,737,"Corporate Functions",11,"Masters",3,"Female",57,2,4,"Single",13096,8279,0,0,15,3,2,0,14,2,3,5,3,1,3,0,NA,NA,NA,"CAL",3
101795,2017,50,2,875,"Corporate Functions",1,"Bachelors",3,"Male",62,3,4,"Single",17026,13652,1,0,14,3,2,1,26,2,2,5,4,3,3,0,NA,NA,NA,"TOR",4
101796,2017,32,2,895,"Delivery",5,"Masters",2,"Male",91,2,2,"Single",2245,20617,3,0,15,4,1,1,6,2,2,2,2,1,2,1,2019,"reallocation out of the area","Voluntary","PHL",1
101797,2017,33,2,540,"Sales",12,"Bachelors",3,"Male",40,2,3,"Married",4466,14484,1,0,12,3,3,0,12,2,2,5,3,1,2,0,NA,NA,NA,"CAL",2
101798,2017,49,1,465,"Product",2,"Bachelors",3,"Male",70,1,4,"Married",10498,20406,3,1,16,3,3,0,21,2,4,5,2,3,4,0,NA,NA,NA,"BOS",3
101799,2017,32,1,838,"Corporate Functions",17,"Bachelors",1,"Male",73,3,3,"Single",5335,22777,1,0,11,3,1,1,12,2,3,5,3,1,2,0,NA,NA,NA,"TOR",2
101800,2017,25,1,1005,"Corporate Functions",19,"Masters",2,"Male",42,2,2,"Divorced",2545,19021,1,0,16,5,2,2,1,2,3,1,1,1,1,1,2018,"long hours","Voluntary","MKM",1
